Country,Region,Study_midyear,Species,Biome,Leaf_habit,Soil_drainage,MAT,MAP
USA,Georgia,2012.5,Pinus palustris,Subtropical,Evergreen,Dry,18.7,1180.0
USA,Georgia,2013.0,Serenoa repens W. Bartram,Temperate,Evergreen,Dry,24.6,1180.0
Germany,Giessen,2005.5,Arrhenatheretum elatioris,Temperate,Deciduous,Dry,9.3,586.0
Japan,Gifu,2001.5,Quercus crispula; Betula ermanii,Temperate,Deciduous,Dry,7.2,2275.0
China,Great Khingan Mountains,2012.5,"Larix gmelinii, Betula platyphylla, Populus davidiana",Boreal,Evergreen,Dry,-5.4,500.0
Denmark,Greenland,1996.0,Eriophorum scheuchzeri,Arctic,Deciduous,Wet,-9.0,200.0
Denmark,Greenland,1998.0,Salex arctica; Arctagrostis latifolia,Arctic,Deciduous,Dry,-10.4,215.0
Denmark,Greenland,1999.0,Salix artica; Arctagrostis latifolia,Arctic,Deciduous,Dry,-10.4,215.0
Denmark,Greenland,2001.0,Cassiope tetragona,Arctic,Deciduous,Dry,-10.0,150.0
Denmark,Greenland,2007.0,"Dryas octopetala; Vaccinium uliginosum; Carex bigelowii; Carex digyna; Bistorta vivipara, Juncus trifidus; Salix herbacea; Betula nana; Empetrum hermaphroditum; Carex bigelowii",Arctic,Deciduous,Wet,-4.9,181.0
Denmark,Greenland,2007.5,"Salix polaris; Luzula arcuata; Dryas octopetala; Bistorta vivipara, Cassiope tetragona; Dryas octopetala; Salix polaris; Saxifraga oppositifolia; Alopecurus borealis; Bistorta vivipara",Arctic,Deciduous,Wet,-6.7,262.0
Denmark,Greenland,2009.0,Dryas octopetala; Kobresia myosuroides; Carex rupestris; Poa glauca,Arctic,Deciduous,Dry,-7.8,261.0
China,Guandong,2009.5,"Castanopsis chinensis, Schima superba, Cryp tocarya chinensis, Schima superba, Castanopsis chinensis, Pinus massoniana, Pinus massoniana, Evodia lept., Rhodomyrtus tomentosa",Subtropical,Evergreen,Dry,21.399999999999995,1927.0
China,Guangdong,2001.5,"Pinus Massoniana, Rhodomyrtus tomentosa Dicranop teris linearis v ar. dichotoma, Monsoon evergeen broadleaved trees, Pinus Massoniana, Schima superba, Castanopsis chinensis",Subtropical,Evergreen,Dry,21.0,1927.0
China,Guangdong,2003.0,Castanopsis chinensis; Schima superba; Cryptocarya chinensis; Cryptocarya concinna; Machilus chinensis,Subtropical,Evergreen,Dry,20.5,1700.0
China,Guangdong,2003.5,"Pinus massoniana, Cryptocarya concinna; Machilus chinensis; Cryptocarya chinensis, Pinus massoniana; Schima superba; Castanopsis chinensis, Castanopsis chinensis; Schima superba, Castanopsis chinensis; Pinus massoniana; Schima superba",Subtropical,Evergreen,Dry,20.9,1956.0
China,Guangdong,2004.0,Castanopsis chinensis; Schima superba; Cryptocarya chinensis; Cryptocarya concinna; Machilus chinensis,Subtropical,Evergreen,Dry,20.5,1700.0
China,Guangdong,2005.0,Castanopsis chinensis; Schima superba; Cryptocarya chinensis; Cryptocarya concinna; Machilus chinensis,Subtropical,Evergreen,Dry,20.5,1700.0
China,Guangdong,2005.5,Castanopsis chinensis; Machilus chinensis; Schima superba; Cryptocarya chinensis; Syzygium rehderianum,Tropical,Evergreen,Dry,21.0,1927.0
China,Guangdong,2005.8,Castanopsis chinensis; Schima superba; Cryptocarya chinensis; Cryptocarya concinna; Machilus chinensis; Syzygium rehderianum,Tropical,Evergreen,Dry,21.0,1927.0
China,Guangdong,2006.0,Castanopsis chinensis; Schima superba; Cryptocarya chinensis; Cryptocarya concinna; Machilus chinensis,Subtropical,Evergreen,Dry,20.5,1700.0
China,Guangdong,2007.0,"Castanopsis chinensis; Schima superba; Cryptocarya chinensis; Cryptocarya concinna; Machilus chinensis, Pinus massoniana",Subtropical,Evergreen,Dry,21.099999999999998,1870.6666666666667
China,Guangdong,2007.5,"Acacia crassicarpa, Castanopsis chinensis; Cryptocarya concinna; Schima superba; and Machilus chinensis, Schima superba; Castanopsis chinensis; Craibiodendron scleranthum, Pinus massoniana; Rhodomyrtus tomentosa; Dicranopteris linearis, Eucalyptus urophylla",Subtropical,Evergreen,Dry,21.454545454545453,1835.8181818181818
China,Guangdong,2008.0,"Magnoliaceae glanca Blume; Liquidambar formosana Hance; Tsoongiodendron odorum Chun, Schima superba; Castanopsis chinensis; Craibiodendron scleranthum, Castanopsis chinensis; Schima superba; Cryptocarya chinensis; Cryptocarya concinna; Machilus chinensis",Subtropical,Evergreen,Dry,21.442857142857143,1538.857142857143
China,Guangdong,2009.0,"Eucalyptus globulus, Castanopsis chinensis; Cryptocarya concinna; Schima superba; Machilus chinensis, Castanopsis chinensis; Schima superba; Cryptocarya chinensis; Cryptocarya concinna; Machilus chinensis",Subtropical,Evergreen,Dry,21.900000000000002,1678.2857142857142
China,Guangdong,2009.5,Lithocarpus corneus ,Subtropical,Evergreen,Dry,19.0,1700.0
China,Guangdong,2010.75,"Castanopsis chinensis; Pinus massoniana; Schima superba, Cryptocarya concinna; Machilus chinensis; Cryptocarya chinensis, Pinus massoniana",Subtropical,Evergreen,Dry,21.0,1927.0
China,Guangdong,2011.0,"Pinus massoniana; Cunninghamia lanceolata, Schima superba; Cinnamomum burmanii, Castanopsis chinensis; Schima superba; Cryptocarya chinensis; Machilus chinensis; Syzygium rehderianum, Pinus massioniana; Schima superba",Subtropical,Evergreen,Dry,22.0,1689.0
China,Guangdong,2011.75,"Castanopsis chinensis; Pinus massoniana; Schima superba, Pinus massoniana, Cryptocarya concinna; Machilus chinensis; Cryptocarya chinensis",Subtropical,Evergreen,Dry,21.0,1927.0
China,Guangdong,2011.8,"Castanopsis hystrix, Liquidambar forosana",Subtropical,Evergreen,Medium,22.6,1700.0
China,Guangdong,2012.0,"Schima superba, Acacia mangium, Pinus massoniana, Ilex asprella",Subtropical,Evergreen,Dry,21.7,1676.0
China,Guangdong,2012.5,Pinus massoniana,Subtropical,Mixed,Dry,21.0,1927.0
China,Guangdong,2013.5,"Castanopsis hystrix, Liquidambar formosana, Machilus chinensis, Cinnamomum burmannii, Tsoongiodendron odorum, Bischofia javanica, Schima superba, Acacia crassicarpa, Castanopsis hystrix, Eucalyptus urophylla, Pinus massoniana",Subtropical,Evergreen,Dry,21.38888888888889,1800.888888888889
China,Guangxi,2009.0,"Pinus massoniana; Castanopsis hystrix, Pinus massoniana, Castanopsis hystrix",Subtropical,Mixed,Dry,21.0,1400.0
China,Guangxi,2011.5,Cunninghamia lanceolata,Subtropical,Evergreen,Dry,21.0,1400.0
China,Guangxi,2013.0,E. fordii forest,Tropical,Evergreen,Dry,21.0,1400.0
China,Guangxi,2013.5,Eucalyptus globulus,Subtropical,Evergreen,Dry,20.0,1670.0
China,Guangxi,2014.5,Castanopsis hystrix,Subtropical,Evergreen,Dry,22.3,1300.0
China,Guangxi Zhuang Autonomous Region,2012.0,"Erythrophleum fordii, Castanopsis hystrix, Pinus massoniana",Subtropical,Deciduous,Dry,21.1,1400.0
China,Guangzhou,2005.0,"Castanopsis hystrix Hook.f., Thomson ex A.DC, Syzygium hancei Merr. Pinus massoniana Lambert",Subtropical,Deciduous,Dry,21.5,1714.0
China,Guangzhou,2007.0,Acmena acuminatissima; Castanopsis hystrix; Ormosia pinnata; Pinus massoniana; Schima superba; Syzygium hancei,Subtropical,Evergreen,Dry,21.5,1750.0
China,Guangzhou,2008.0,Acmena acuminatissima; Castanopsis hystrix; Ormosia pinnata; Pinus massoniana; Schima superba; Syzygium hancei,Subtropical,Evergreen,Dry,21.5,1750.0
China,Guangzhou,2011.5,Axonopus affinis,Subtropical,Evergreen,Dry,21.899999999999995,1735.0
China,Guizhou,2008.5,"Liquid Amber, Pinus massoniana, Quercus",Subtropical,Deciduous,Dry,12.800000000000002,1258.0
South Korea,Gyeonggido,2005.0,"Abies holophylla, Quercus serrata; Quercus variabilis; Quercus mongolica, Quercus spp.",Temperate,Evergreen,Dry,11.4,1435.0
South Korea,Gyeonggido,2006.0,"Quercus serrata; Quercus variabilis; Quercus mongolica, Abies holophylla, Quercus spp.",Temperate,Evergreen,Dry,11.4,1435.0
China,Hainan,2013.0,"Fagacea, Lauraceae",Tropical,Evergreen,Dry,19.15,2198.0
China,Hangzhou,1997.5,"Q. glauca, P. pubescens , C. sinensis tea",Subtropical,Evergreen,Dry,16.7,1410.0
Germany,Hartheim forest eteorological experimental site,2015.0,Pinus sylvestris L.,Mediterranean,Evergreen,Dry,10.3,642.0
India,Haryana,1984.5,"Anogeissus latifolia; Lannea coromandelica; Flacourtia indica, Pinus roxburghii, Flacourtia indica",Tropical,Deciduous,Dry,23.0,1069.0
India,Haryana,1985.5,"Flacourtia indica, Pinus roxburghii, Anogeissus latifolia; Lannea coromandelica; Flacourtia indica",Tropical,Deciduous,Dry,23.0,1069.0
USA,Hawaii,1991.0,"Metrosideros polymorpha, Acacia koa",Tropical,Evergreen,Dry,15.0,1933.3333333333333
USA,Hawaii,1991.5,Pennisetum clandestinum,Tropical,Evergreen,Dry,22.3,2500.0
USA,Hawaii,1997.0,Eucalyptus saligna,Tropical,Evergreen,Dry,20.3,3500.0
USA,Hawaii,1999.0,Eucalyptus saligna,Tropical,Evergreen,Dry,20.3,3500.0
USA,Hawaii,2001.5,"Deschampsia nubigena; Carex alligata; Carex montis-eeka, Oreobolus furcatus; Carex montis-eeka; Metrosideros polymorpha",Tropical,Evergreen,Wet,13.0,4800.0
USA,Hawaii,2009.5,Metrosideros polymorpha; Cheirodendron trigynum,Subtropical,Evergreen,Dry,15.755555555555556,3748.222222222222
USA,Hawaii,2011.0,Zea mays,Tropical,Deciduous,Dry,23.0,938.0
China,Hebei,2006.0,"Larix principis-rupprechtii, Pinus sylvestris var. mongolica",Temperate,Evergreen,Dry,-1.3999999999999997,450.1000000000001
China,Hebei,2006.5,"Betula platyphylla, Larix principis-rupprechtii, Grasses (mix), Pinus sylvestris, Malus baccata, Rosa bella",Boreal,Deciduous,Dry,-1.4,450.1
China,Hebei,2007.0,"Larix principis-rupprechtii, Pinus sylvestris var. mongolica",Temperate,Evergreen,Dry,-1.3999999999999997,450.1000000000001
China,Hebei,2008.0,"Pinus sylvestris var. mongolica, Larix principis-rupprechtii",Temperate,Evergreen,Dry,-1.3999999999999997,450.1000000000001
China,Hebei,2009.0,"Pinus sylvestris var. mongolica, Larix principis-rupprechtii",Temperate,Evergreen,Dry,-1.3999999999999997,450.1000000000001
China,Hebei,2010.0,Triticum aestivum,Temperate,Deciduous,Dry,13.2,494.0
China,Hebei,2011.0,"Triticum aestivum, Larix Principis-Rupprechtii , Larix principis-rupprechtii, Fallow; Zea mays, Triticum aestivum, Zea mays subsp.",Temperate,Deciduous,Dry,7.475,466.875
China,Hebei,2012.0,"Triticum aestivum, Larix principis-rupprenchtii, Pinus sylvestris var. mongolica",Temperate,Deciduous,Dry,7.725,477.5
China,Hebei,2012.5,"Avena nuda, Linum, Leymus chinensis ",Temperate,Deciduous,Dry,1.0,400.0
China,Hebei,2013.0,"Populus davidiana, Artemisia sacrorum; Bothriochloa ischaemum; Themeda japonica, Vitex negundo, Populus tomatosa, Larix principis-rupprechtii, Leymus chinensis; Stipa krylovii; Cleistogenes chinensis; Phragmites communis; Carex duriuscula; Taraxacum mongolicum; Artemisia frigid; Polygonum sibiricum, Leymus chinensis, Avenua nuda; Linum usitatissimum",Temperate,Deciduous,Wet,4.7384615384615385,455.45384615384614
China,Hebei,2013.5,"Vitex negundo, Armeniaca sibirica",Temperate,Deciduous,Dry,13.2,570.0
China,Hebei,2015.0,Triticum aestivum,Temperate,Deciduous,Dry,13.3,481.0
China,Hebei Province,2008.5,"Zea mays, Triticum aestivum",Temperate,Deciduous,Dry,12.5,480.0
China,Hebei Province,2011.5,Pinus sylvestris mongolica,Temperate,Evergreen,Dry,-1.4,450.1
China,Hebei Province,2012.5,Pinus sylvestris mongolica,Temperate,Evergreen,Dry,-1.4,450.1
China,Heibei,2004.5,"Bare soil, Triticum aestivum, Zea mays subsp.",Temperate,Deciduous,Dry,13.2,514.3
China,Heilongjiang,2005.0,"Larix gmelinii, Fraxinus mandshurica",Temperate,Evergreen,Dry,2.8,723.0
China,Heilongjiang,2006.0,"Larix gmelinii, Fraxinus mandshurica, Zea mays; Glycine max; Triticum aestivum, Leymus chinensis, Oryza sativa",Temperate,Evergreen,Dry,1.9769230769230768,613.2307692307693
China,Heilongjiang,2007.0,"Larix gmelinii, Fraxinus mandshurica",Temperate,Evergreen,Dry,2.8,723.0
China,Heilongjiang,2008.0,Zea mays,Temperate,Deciduous,Dry,3.5,533.0
China,Heilongjiang,2008.5,"Pinus koraiensis, Larix gmelinii, Hardwood forest, Quercus mongolica",Temperate,Evergreen,Dry,2.8,770.0
China,Heilongjiang,2010.0,"Triticum aestivum, Grasses, Zea mays, Glycine max",Temperate,Deciduous,Dry,1.5,550.0
China,Heilongjiang,2010.5,"Calamagrostis angustifolia, Abies nephrolepis",Temperate,Deciduous,Wet,1.1,638.0
China,Heilongjiang,2011.0,"Glycine max, Triticum aestivum, Zea mays, Pinus kooraiensi",Temperate,Deciduous,Dry,0.7,625.7777777777778
China,Heilongjiang,2011.5,"Calamagrostis angustifolia, Zea mays, Abies nephrolepis",Temperate,Deciduous,Wet,1.7,576.5
China,Heilongjiang,2012.0,"Picea koraiensis, Abies nephrolepis, Pinus koraiensi, Oryza sativa, Zea mays, Pinus koraiensis, Betula castata, Tilia amurensis,, Betula platyphylla, Larix gmelinii, Picea koraiensis,, Larix gmelinii, Fraxinus mandshurica, Acer mono,, Pinus koraiensis, Phellodendron amurense, Acer mono,",Temperate,Mixed,Dry,0.5399999999999999,655.5533333333334
China,Heilongjiang,2012.5,"Abies nephrolepis, Larix gmelinii, Betula platyphylla",Temperate,Evergreen,Dry,-4.46,503.84
China,Heilongjiang,2013.0,"Pinus koraiensis, Tilia amurensis, Acer pictum subsp. mono, Zea mays, Pinus koraiensis, Betula platyphylla, Larix gmelinii, Acer pictum subsp. mono, Betula platyphylla, Larix gmelinii",Temperate,Mixed,Dry,0.4333333333333333,636.0
China,Heilongjiang,2013.5,"Abies nephrolepis, Pinus koraiensis, Picea koraiensis",Temperate,Evergreen,Dry,-0.3,676.0
China,Heilongjiang,2014.5,Abies nephrolepis,Temperate,Evergreen,Dry,-0.3,676.0
China,Heilongjiang Province,2012.0,Zea mays,Temperate,Deciduous,Dry,1.5,500.0
China,Henan,2002.0,"Triticum aestivum, Zea mays subsp.",Temperate,Deciduous,Dry,14.0,700.0
China,Henan,2004.0,Zea mays,Temperate,Deciduous,Dry,13.9,615.0
China,Henan,2005.0,"Quercus variabilis, Carpinus cordata, Quercus glandulifera var brevipetiolata, Quercus aliena var acuteserrata, Pinus armandii, Quercus aliena var acuteserrata",Temperate,Deciduous,Dry,15.1,900.0
China,Henan,2006.0,"Robinia pseudoacacia, Zea mays",Temperate,Evergreen,Dry,13.775,621.675
China,Henan,2008.0,"Quercus aliena, Pinus armandii",Temperate,Deciduous,Dry,15.1,900.0
China,Henan,2008.5,Quercus acutidentata,Temperate,Deciduous,Dry,15.1,900.0
China,Henan,2009.0,"Quercus aliena, Pinus armandii",Temperate,Deciduous,Dry,15.1,900.0
China,Henan,2012.0,Robinia pseudoacacia,Temperate,Deciduous,Dry,13.4,641.7
China,Henan,2014.0,"Medicago sativa, Zea mays, Triticum aestivum, Zea mays, Triticum aestivum, Glycine max, Triticum aestivum, Gossypium spp., Zea mays",Temperate,Deciduous,Dry,13.925,636.75
China,Henan Province,2011.5,"Quercus aliena, Pinus armandii, Podipogon ramosus",Temperate,Deciduous,Dry,15.100000000000001,889.3333333333334
China,Henan Province,2012.5,Quercus aliena,Temperate,Deciduous,Dry,15.1,894.0
China,Henan Province,2014.5,Quercus aliena,Temperate,Deciduous,Dry,15.1,890.0
China,Henan Province,2015.5,Quercus aliena,Temperate,Deciduous,Dry,15.1,890.0
Belgium,Hesbaye,2010.0,Hordeum vulgaris; Pisum sativum,Temperate,Deciduous,Dry,10.0,800.0
Germany,Hesse,2007.0,Vicia faba,Temperate,Deciduous,Dry,8.5,650.0
Japan,Hiroshima,1980.0,Pinus densiflora,Temperate,Evergreen,Dry,15.0,1544.0
Japan,Hiroshima,1981.5,Pinus densiflora,Temperate,Evergreen,Dry,15.0,1544.0
Japan,Hiroshima,1992.5,Quercus serrata,Temperate,Deciduous,Dry,12.1,2174.0
Japan,Hokkaido,2005.0,Phalaris arundinacea; Alopecurus pratensis,Temperate,Deciduous,Dry,7.900000000000001,1365.0
Japan,Hokkaido,2005.5,Phalaris arundinacea,Temperate,Deciduous,Dry,8.0,1290.0
Japan,Hokkaido,2006.0,Phalaris arundinacea; Alopecurus pratensis,Temperate,Deciduous,Dry,7.900000000000001,1365.0
Japan,Hokkaido,2006.5,Phalaris arundinacea,Temperate,Evergreen,Dry,7.94,1335.0
Japan,Hokkaido,2007.5,Betula platyphylla; Fraxinus mandshurica; Ulmus laciniata,Temperate,Mixed,Dry,5.5,1100.0
Japan,Hokkaido,2011.5,Phalaris arundinacea,Temperate,Deciduous,Dry,7.900000000000001,1365.0
Japan,Hokkaido University,2012.0,Quercus crispula,Temperate,Deciduous,Dry,6.3,1051.0
Japan,Hokkaido University,2013.0,Quercus crispula,Temperate,Deciduous,Dry,6.3,1051.0
Japan,Hokkaido University,2014.0,Quercus crispula,Temperate,Deciduous,Dry,6.3,1051.0
China,Hubei,2005.5,"Brassica napus; Oryza sativa, Prunus persica, Sesamum indicum; Arachis hypogaea, Abies spp.",Subtropical,Deciduous,Dry,16.8,1577.0
China,Hubei,2007.0,Oryza sativa,Subtropical,Deciduous,Wet,16.8,1577.0
China,Hubei,2009.0,Triticum aestivum,Temperate,Deciduous,Dry,11.9,550.0
China,Hubei,2010.5,"Brassica napus, Oryza sativa L.",Subtropical,Deciduous,Dry,17.8,1361.0
China,Hubei,2011.0,"Pinus massoniana, Phyllostachys edulis, Lirildendron chinense Hemsl., Rhus chinensis Mill., Loropetalum chinense",Subtropical,Evergreen,Dry,17.428571428571427,1318.0571428571427
China,Hubei,2011.5,"Oryza sativa, Phyllostachys heterocycla",Subtropical,Deciduous,Wet,15.528571428571428,919.1428571428571
China,Hubei,2012.5,"Oryza sativa, Brassica napus",Subtropical,Deciduous,Wet,17.8,1361.0
China,Hubei,2013.5,"Oryza sativa, Brassica napus, Brassica napus, Oryza sativa L. ",Subtropical,Deciduous,Wet,17.619999999999997,1406.6
China,Hubei,2014.5,"Oryza sativa, Brassica napus",Subtropical,Deciduous,Wet,17.8,1361.0
China,Hubei,2015.0,Gossypiumhirsutum Linn.,Temperate,Deciduous,Dry,12.1,582.3
China,Hubei,2015.5,Platycladus orientalis,Subtropical,Evergreen,Dry,15.699999999999998,749.2999999999998
China,Hubei Province,2011.5,Phyllostachys edulis,Subtropical,Evergreen,Dry,16.9,1430.0
China,Hunan,2003.0,Oryza sativa,Subtropical,Deciduous,Dry,16.5,1437.0
China,Hunan,2004.0,Oryza sativa,Subtropical,Deciduous,Dry,16.5,1437.0
China,Hunan,2005.0,Oryza sativa,Subtropical,Deciduous,Dry,16.5,1437.0
China,Hunan,2006.0,"Oryza sativa, Cinnamomum camphora, Cunninghamia lanceolata, Liquidambar formosana",Subtropical,Deciduous,Dry,16.733333333333334,1324.8333333333333
China,Hunan,2007.0,"Pinus massoniana, Cunninghamia lanceolata, Oryza sativa",Subtropical,Evergreen,Dry,17.083333333333332,1424.5
China,Hunan,2008.0,"Oryza sativa, Cunninghamia lanceolata",Subtropical,Deciduous,Dry,16.966666666666665,1427.0
China,Hunan,2009.0,"Zea mays, Oryza sativa",Subtropical,Deciduous,Dry,18.25,1432.0
China,Hunan,2009.5,Triticum aestivum,Subtropical,Deciduous,Dry,18.0,1431.0
China,Hunan,2010.0,Oryza sativa,Subtropical,Deciduous,Dry,16.5,1437.0
China,Hunan,2010.5,"Cinnamomum camphora, Triticum aestivum, Liquidambar acalycina, Pinus elliottii, Cinnamomum camphora; Pinus massoniana, Pinus massoniana",Subtropical,Evergreen,Dry,17.555555555555557,1426.0
China,Hunan,2012.0,Cunninghamia lanceolata,Subtropical,Evergreen,Dry,16.5,1200.0
China,Hunan,2013.0,Cunninghamia lanceolata,Subtropical,Evergreen,Dry,16.5,1200.0
China,Hunan,2013.5,Oryza sativa,Subtropical,Evergreen,Dry,17.5,1330.0
China,Hunan Forest Botanic Garden,2010.0,"Pinus massoniana, Cinnamomum camphora; Pinus massoniana, Cinnamomum camphora",Subtropical,Evergreen,Dry,17.2,1450.0
Spain,Iberia,2010.0,"Stipa tenacissima, Retama sphaerocarpa",Temperate,Deciduous,Dry,15.0,349.0
Spain,Iberian Peninsula,2012.5,Pinus sylvestris L.,Mediterranean,Evergreen,Dry,12.0,664.0
USA,Indiana,1995.5,Acer saccharum; Liriodendron tulipifera,Temperate,Deciduous,Dry,11.1,1012.0
USA,Indiana,1999.0,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra,Temperate,Deciduous,Dry,10.8,1094.0
USA,Indiana,2000.0,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra,Temperate,Deciduous,Dry,10.8,1094.0
USA,Indiana,2001.0,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra,Temperate,Deciduous,Dry,10.8,1094.0
USA,Indiana,2002.0,Liriodendron tulipifera; Acer saccharum; Fraxinus americana; Sassafras albidum; Quercus alba; Quercus rubra,Temperate,Deciduous,Dry,10.8,1094.0
USA,Indiana,2005.5,"Acer saccharinum; Quercus alba; Platanus occidentalis; Populus deltoides, Morus alba; Ulmus pumila",Temperate,Deciduous,Dry,11.3,1095.0
USA,Indiana,2007.0,Acer saccharinum; Quercus alba; Platanus occidentalis; Populus deltoides,Temperate,Deciduous,Dry,11.3,1095.0
China,Inner Mongolia,1998.5,Leymus chinensis,Temperate,Deciduous,Dry,0.3,350.0
China,Inner Mongolia,2001.0,Leymus chinensis,Temperate,Deciduous,Dry,-0.4,350.0
China,Inner Mongolia,2001.5,Leymus chinensis,Temperate,Deciduous,Dry,-0.4000000000000001,350.0
China,Inner Mongolia,2002.0,Leymus chinensis,Temperate,Deciduous,Dry,-0.4,350.0
China,Inner Mongolia,2003.0,Leymus chinensis; Stipa grandis,Temperate,Deciduous,Dry,-0.4,350.0
China,Inner Mongolia,2005.0,"Pennisetum centrasiaticum, Cleistogenes squarrosa; 3Leymus chinensis; Stipa krylovii; Stipa grandis, Ulmus pumila; Carex spp.; Leymus chinensis; Agropyron cristatum, Stipa grandis, Stipa kyrlovii, Stipa baicalensis",Temperate,Deciduous,Dry,2.675,388.125
China,Inner Mongolia,2006.0,"Artemesia ordosica, Stipa bungeana, Artemesia ordosica; Cynanchum komarovii, Stipa grandis, Stipa kyrlovii, Cleistogenes squarrosa; 3Leymus chinensis; Stipa krylovii; Stipa grandis, Stipa baicalensis, Artemisia ordosica",Temperate,Deciduous,Dry,3.1058823529411765,382.3529411764706
China,Inner Mongolia,2006.5,Stipa krylovii; Agropyron cristatum; Leymus chinensis; Artemisia frigida,Temperate,Deciduous,Dry,3.3,377.0
China,Inner Mongolia,2007.0,"Stipa kyrlovii, Stipa grandis, Artemisia ordosica, Stipa bungeana, Stipa baicalensis",Boreal,Deciduous,Dry,1.8400000000000003,408.0
China,Inner Mongolia,2007.5,Leymus chinensis,Boreal,Deciduous,Dry,-0.4,400.0
China,Inner Mongolia,2008.0,Leymus chinensis,Boreal,Deciduous,Dry,0.3,347.0
China,Inner Mongolia,2009.5,Stipa krylovii; Agropyron cristatum; Leymus chinensis; Artemisia frigida,Temperate,Deciduous,Dry,3.3,377.0
China,Inner Mongolia,2010.0,Stypa srylovii,Temperate,Deciduous,Dry,2.11,383.0
China,Inner Mongolia,2011.0,"Leymus chinensis, Stipa grandis",Temperate,Deciduous,Dry,0.3,346.0
China,Inner Mongolia,2011.5,"Stipa klemenzii Roshev., Hedysarum scoparium, Stipa breviflora; Cleistogenes songorica; Allium pollyrrizum; Artemesia frigida",Temperate,Deciduous,Dry,6.922222222222222,210.64444444444445
China,Inner Mongolia,2012.0,"Leymus chinensis (Trin.) Tzvel., Leymus chinensis (Trin.) Tszvelev, Stipa breviflora",Temperate,Deciduous,Dry,1.5277777777777777,302.56111111111113
China,Inner Mongolia,2012.5,"Carex tristachya, Leymus chinensis, Hedysarum scoparium",Temperate,Deciduous,Dry,6.933333333333333,252.9
China,Inner Mongolia,2013.0,"Stipa grandis, Leymus chinensis, Anemarrhena asphodeloides",Temperate,Deciduous,Dry,1.5,333.0
China,Inner Mongolia,2013.5,"Larix gmelinii, Stipa krylovii",Temperate,Evergreen,Dry,4.85,426.625
China,Inner Mongolia,2014.0,"Artemisia halodendron Turcz. et Bess., Artemisia frigida Willd. Sp., Stipa grandis, Leymus chinensis, Cleistogenes squarrosa",Temperate,Deciduous,Dry,3.66,335.6
China,Inner Mongolia,2014.5,Stipa grandis,Temperate,Deciduous,Dry,0.6999999999999998,330.0
China,Inner Mongolia,2015.5,Stipa grandis,Temperate,Deciduous,Dry,0.6999999999999998,330.0
China,Inner Mongolia Autonomous Region,2011.5,Leymus chinesis,Temperate,Deciduous,Dry,-2.5,300.0
Switzerland,Innertkirchen,2010.0,"Salix spp., Alnus incana, Alnus incana, Salix spp.",Alpine,Evergreen,Dry,9.3,2132.0
USA,Iowa,1997.0,"Grasses (mix), Populus X euroamericana, Panicum virgatum, Glycine max, Zea mays",Temperate,Deciduous,Dry,9.2,862.0
USA,Iowa,2001.5,"Bromus inermis; Dactylis glomerata; Phalaris arundinacea, Panicum virgatum, Panicum virgatum; Sorghastrum nutans; Setaria spp., Grasses (mix)",Temperate,Deciduous,Dry,9.2,865.0
USA,Iowa,2006.0,Mix,Temperate,Deciduous,Dry,9.6,874.0
USA,Iowa,2008.5,Glycine max,Temperate,Deciduous,Dry,8.9,935.0
USA,Iowa,2009.5,Glycine max,Temperate,Deciduous,Dry,8.9,935.0
USA,Iowa,2010.5,Glycine max,Temperate,Deciduous,Dry,8.9,935.0
USA,Iowa,2011.5,Glycine max,Temperate,Deciduous,Dry,8.9,935.0
Turkey,Istanbul,2007.5,"Quercus petrea, Pinus sylvestris, Abies bornmulleriana, Pinus nigra, Picea orientalis",Temperate,Deciduous,Dry,12.8,1074.4
Turkey,Istanbul Province,2011.5,Carpinus betulus,Mediterranean,Evergreen,Dry,12.7,1111.4
Turkey,Istanbul Province,2012.5,Carpinus betulus,Mediterranean,Evergreen,Dry,12.7,1111.4
Japan,Iwate,2004.0,Fagus crenata,Temperate,Deciduous,Dry,9.5,1273.0
Japan,Iwate,2005.0,Fagus crenata,Temperate,Deciduous,Dry,9.5,1273.0
Japan,Iwate,2007.5,Fagus crenata,Temperate,Deciduous,Dry,6.1,1207.0
Brazil,Jaboticabal,2013.0,Brachiaria brizantha,Tropical,Deciduous,Dry,22.3,1424.0
Brazil,Jaboticabal,2014.0,Brachiaria brizantha,Tropical,Deciduous,Dry,22.3,1424.0
Indonesia,Jambi,2013.5,"Elaeis guineensis, Hevea brasiliensis, Alstonia spp.; Artocarpus spp.; Fabaceae spp.; Hevea spp.; Macaranga spp.; Porterandia spp.; Sloetia spp., Artocarpus spp.; Endospermum spp.; Hevea spp.; Macaranga spp., Archidendron spp.; Baccaurea spp.; Ochanostachys spp., Aporosa spp.; Burseraceae spp.; Dipterocarpaceae spp.; Fabaceae spp.; Gironniera spp.; Myrtaceae spp.; Plaquium spp.; Porterandia spp.; Shorea spp.",Tropical,Evergreen,Dry,26.7,2235.0
China,Jiamusi,2013.0,"Carex lasiocarpa, Glyceria spiculosa",Boreal,Deciduous,Wet,2.5,558.0
