Study_midyear,Country,Region,Site_name,Species,Biome,Leaf_habit,Soil_drainage,MAT,MAP
2004.5,USA,Wyoming,Baggs,Heteropogon contortus; Eragrostis legmanniana,Temperate,Deciduous,Dry,6.0,228.0
2004.5,Canada,Saskatchewan,BERMS-F98,Pinus banksiana,Boreal,Evergreen,Dry,0.4,467.0
2004.5,Canada,Saskatchewan,BERMS-F89,Pinus banksiana; Populus balsamifera; Betula papyrifera,Boreal,Evergreen,Dry,0.4,467.0
2004.5,Canada,Saskatchewan,BERMS-F77,Pinus banksiana,Boreal,Evergreen,Dry,0.4,467.0
2004.5,Canada,British Columbia,British Columbia Fluxnet Canada,Pseudotsuga mensiesii,Temperate,Evergreen,Dry,8.6,1452.0
2004.5,China,Shandong,Yucheng Comprehensive Experiment Station,"Zea mays, triticum aestivum",Temperate,Deciduous,Dry,13.1,528.0
2004.5,USA,Virginia,Reynolds Homestead Forest Resources Research Center,Pinus taeda,Temperate,Evergreen,Dry,18.5,1279.0
2004.5,Canada,Ontario,Groundhog River Flux Station,Picea mariana; Populus tremuloides; Betula papyrifera; Picea glauca; Abies balsamea,Boreal,Mixed,Dry,1.5,814.0
2004.5,Thailand,Lampang,Mae Moh,Tectona grandis,Tropical,Deciduous,Dry,25.8,1284.0
2004.5,USA,Alaska,University of Alaska-Fairbanks,Picea mariana,Boreal,Evergreen,Wet,-3.3,270.0
2004.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Deciduous,Dry,8.5,1050.0
2004.5,USA,Oregon,Eyerly-601,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,2800.0
2004.5,China,Jiangsu,Jiangsu Academy of Agricultural Sciences,Oryza sativa,Subtropical,Deciduous,Dry,15.6,1100.0
2004.5,China,Jiangsu,Jiangsu Academy of Agricultural Sciences,Oryza sativa,Subtropical,Deciduous,Dry,15.6,1100.0
2004.5,China,Jiangsu,Jiangsu Academy of Agricultural Sciences,Oryza sativa,Subtropical,Deciduous,Dry,15.6,1100.0
2004.5,China,Jiangsu,Jiangsu Academy of Agricultural Sciences,Zea mays,Subtropical,Deciduous,Dry,15.6,1100.0
2004.5,China,Jiangsu,Jiangsu Academy of Agricultural Sciences,Zea mays,Subtropical,Deciduous,Dry,15.6,1100.0
2004.5,USA,Oregon,Eyerly-604,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,2800.0
2004.5,USA,Oregon,Eyerly-611,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,2800.0
2004.5,USA,Oregon,Eyerly-609,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,2800.0
2004.5,China,Heibei,Handan,Bare soil,Temperate,Deciduous,Dry,13.2,514.3
2004.5,China,Heibei,Handan,"Triticum aestivum, Zea mays subsp.",Temperate,Deciduous,Dry,13.2,514.3
2004.5,China,Heibei,Handan,Bare soil,Temperate,Deciduous,Dry,13.2,514.3
2004.5,China,Heibei,Handan,"Triticum aestivum, Zea mays subsp.",Temperate,Deciduous,Dry,13.2,514.3
2004.5,China,Jilin,Forest Ecosystem Open Research Station of Changbai Mountains,Pinus koriaensis; Tilia amurensis; Larix olgensis; Acer mimo,Temperate,Mixed,Dry,3.5,732.0
2004.5,USA,Massachusetts,Harvard Forest,Tsuga canadensis,Temperate,Evergreen,Dry,8.5,1050.0
2004.5,USA,Massachusetts,Harvard Forest,Acer rubum,Temperate,Mixed,Dry,8.5,1050.0
2004.5,USA,North Dakota,Northern Great Plains Research Laboratory,Agropyron desertorum,Temperate,Deciduous,Dry,4.0,410.0
2004.5,USA,North Dakota,Northern Great Plains Research Laboratory,Poa pratensis; Carex filifolia; Carex heliophila; Nassella viridula; Bouteloua gracilis,Temperate,Deciduous,Dry,4.0,410.0
2004.5,USA,North Dakota,Northern Great Plains Research Laboratory,Poa pratensis; Carex filifolia; Carex heliophila; Nassella viridula; Bouteloua gracilis,Temperate,Deciduous,Dry,4.0,410.0
2004.5,China,Gansu,Xishui Forest Farm,Picea crassifolia; Iris ensat; Achnatherum inebrians,Boreal,Mixed,Dry,0.81,435.0
2004.5,China,Gansu,Xishui Forest Farm,Picea crassifolia; Potentilla spp.; Achnatherum inebrians,Boreal,Mixed,Dry,0.5,435.0
2004.5,USA,Virginia,Blady Experimental Farm,Solidago spp.,Temperate,Deciduous,Dry,11.8,940.0
2004.5,China,Gansu,Xishui Forest Farm,Picea crassifolia; Carex spp.; Iris ensat,Boreal,Mixed,Dry,-0.2,435.0
2004.5,China,Gansu,Xishui Forest Farm,Picea crassifolia; Carex spp.; Achnatherum inebrians,Boreal,Mixed,Dry,0.3,435.0
2004.5,USA,Oregon,Eyerly-606,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,2800.0
2004.5,USA,Oregon,Eyerly-603,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,2800.0
2004.5,USA,Oregon,Eyerly-605,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,2800.0
2004.5,USA,Oregon,Eyerly-612,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,2800.0
2004.5,China,Sichuan,Dagou,Quercus aliena,Temperate,Deciduous,Dry,8.9,900.0
2004.5,USA,Massachusetts,Harvard Forest,Pinus resinosa,Temperate,Evergreen,Dry,8.5,1050.0
2004.5,USA,Oregon,Eyerly-608,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,2800.0
2004.5,USA,Oregon,Eyerly-610,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,2800.0
2004.5,China,Gansu,Xishui Forest Farm,Picea crassifolia; Carex spp.; Stipa grandi,Boreal,Mixed,Dry,-0.4,435.0
2004.5,USA,Oregon,Eyerly-607,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,2800.0
2004.5,China,Gansu,Xishui Forest Farm,Picea crassifolia; Carex spp.; Stipa grandi,Boreal,Mixed,Dry,-0.4,435.0
2004.5,USA,Oregon,Eyerly-602,Pinus ponderosa,Temperate,Evergreen,Dry,5.5,2800.0
2004.5,China,Sichuan,Dagou,Pinus tabulaeformis,Temperate,Evergreen,Dry,8.9,900.0
2005.0,Finland,Kannus,AB4,Deschampsia cespitosa; Epilobium angustifolium; Rubus arcticus,Boreal,Deciduous,Dry,2.4,561.0
2005.0,China,Inner Mongolia,Keerqin,Pennisetum centrasiaticum,Temperate,Deciduous,Dry,6.5,356.9
2005.0,China,Inner Mongolia,Keerqin,Pennisetum centrasiaticum,Temperate,Deciduous,Dry,6.5,356.9
2005.0,Finland,Kannus,AB3,Elymus repens; Poa pratensis,Boreal,Deciduous,Dry,2.4,561.0
2005.0,China,Inner Mongolia,Keerqin,Pennisetum centrasiaticum,Temperate,Deciduous,Dry,6.5,356.9
2005.0,China,Inner Mongolia,Keerqin,Pennisetum centrasiaticum,Temperate,Deciduous,Dry,6.5,356.9
2005.0,Japan,Agro-Environmental Sciences station,NIAES,"Glycine max, Hordeum vulgare",Temperate,Deciduous,Dry,14.5,1200.0
2005.0,Finland,Kannus,AB2,Juncus  liformis; Deschampsia cespitosa,Boreal,Deciduous,Dry,2.4,561.0
2005.0,China,Sichuan,Yanting,"Alnus cremastogyne, Cupressus funebris",Subtropical,Evergreen,Dry,17.3,825.0
2005.0,Finland,Kannus,AB5,Epilobium angustifolium; Deschampsia cespitosa; Agrostis capillaris,Boreal,Deciduous,Dry,2.4,561.0
2005.0,China,Guangzhou,South China Botanical Garden,"Castanopsis hystrix Hook.f., Thomson ex A.DC, Syzygium hancei Merr. Pinus massoniana Lambert",Subtropical,Deciduous,Dry,21.5,1714.0
2005.0,China,Guangzhou,South China Botanical Garden,"Castanopsis hystrix Hook.f., Thomson ex A.DC, Syzygium hancei Merr. Pinus massoniana Lambert",Subtropical,Deciduous,Dry,21.5,1714.0
2005.0,China,Guangzhou,South China Botanical Garden,"Castanopsis hystrix Hook.f., Thomson ex A.DC, Syzygium hancei Merr. Pinus massoniana Lambert",Subtropical,Deciduous,Dry,21.5,1714.0
2005.0,Japan,Agro-Environmental Sciences station,NIAES,"Glycine max, Hordeum vulgare",Temperate,Deciduous,Dry,14.5,1200.0
2005.0,USA,Kansas,Konza Prairie Biological Station,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
2005.0,China,Inner Mongolia,Keerqin,Pennisetum centrasiaticum,Temperate,Deciduous,Dry,6.5,356.9
2005.0,China,Guangzhou,South China Botanical Garden,"Castanopsis hystrix Hook.f., Thomson ex A.DC, Syzygium hancei Merr. Pinus massoniana Lambert",Subtropical,Deciduous,Dry,21.5,1714.0
2005.0,China,Gansu,Lanzhou,"Stipa bungeana, Tripolium vulgare Ness",Temperate,Deciduous,Dry,6.7,382.0
2005.0,UK,NE Wales,Clocaenog Forest,C. vulgaris (L.),Mediterranean,Deciduous,Wet,8.2,1411.0
2005.0,USA,Kansas,Konza Prairie Biological Station,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
2005.0,Italy,South Tyrol,Renon,Picea abies,Temperate,Evergreen,Dry,4.1,1010.0
2005.0,USA,Kansas,Konza Prairie Biological Station,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
2005.0,USA,Texas,Big Bend National Park,Dasylirion leiophyllum,Temperate,Deciduous,Dry,18.7,356.0
2005.0,USA,Montana,Tenderfoot Creek Experimental Forest,Pinus contorta; Abies lasiocarpa; Pseudotsuga menziesii; Pinus albicaulis,Temperate,Evergreen,Dry,0.0,880.0
2005.0,USA,Montana,Tenderfoot Creek Experimental Forest,Pinus contorta; Abies lasiocarpa; Pseudotsuga menziesii; Pinus albicaulis,Temperate,Evergreen,Dry,0.0,880.0
2005.0,China,Hunan,Taoyuan agroecological experimental station,Oryza sativa,Subtropical,Deciduous,Dry,16.5,1437.0
2005.0,China,Sichuan,Yanting,"Alnus cremastogyne, Cupressus funebris",Subtropical,Evergreen,Dry,17.3,825.0
2005.0,China,Guangdong,Dinghushan Biosphere Reserve,Castanopsis chinensis; Schima superba; Cryptocarya chinensis; Cryptocarya concinna; Machilus chinensis,Subtropical,Evergreen,Dry,20.5,1700.0
2005.0,USA,Utah,T.W. Daniel Experimental Forest,Populus tremuloide; Engelmann spruce; Abies lasiocarpa,Temperate,Mixed,Dry,7.0,950.0
2005.0,South Korea,Gyeonggido,Gwangneung Forest,Abies holophylla,Temperate,Evergreen,Dry,11.5,1505.0
2005.0,Canada,British Columbia,DF49,Pseudotsuga mensiesii; Thuja plicata,Temperate,Evergreen,Dry,8.6,1470.0
2005.0,China,Henan,Baotianman,Quercus variabilis,Temperate,Deciduous,Dry,15.1,900.0
2005.0,China,Henan,Baotianman,"Carpinus cordata, Quercus glandulifera var brevipetiolata",Temperate,Deciduous,Dry,15.1,900.0
2005.0,China,Gansu,Lanzhou,"Stipa bungeana, Tripolium vulgare Ness",Temperate,Deciduous,Dry,6.7,382.0
2005.0,China,Henan,Baotianman,"Quercus aliena var acuteserrata, Pinus armandii",Temperate,Deciduous,Dry,15.1,900.0
2005.0,China,Henan,Baotianman,Quercus aliena var acuteserrata,Temperate,Deciduous,Dry,15.1,900.0
2005.0,China,Henan,Baotianman,Quercus aliena var acuteserrata,Temperate,Deciduous,Dry,15.1,900.0
2005.0,South Korea,Gyeonggido,Gwangneung Forest,Quercus serrata; Quercus variabilis; Quercus mongolica,Temperate,Evergreen,Dry,11.5,1505.0
2005.0,USA,Kansas,Konza Prairie Biological Station,Andropogon gerardii; Sorghastrum nutans; Panicum virgatum; Sporobolus aspe; Solidago canadensis; Aster ericoides;  Solidago missouriensis,Temperate,Deciduous,Dry,13.0,835.0
2005.0,Finland,Kannus,AB1,Juncus  liformis; Deschampsia cespitosa,Boreal,Deciduous,Dry,2.4,561.0
2005.0,China,Jiangsu,Xiashu Experimental Forest,Quercus variabilis,Subtropical,Deciduous,Dry,15.1,1019.0
2005.0,China,Fujian,TSEB,Schima superba,Subtropical,Evergreen,Dry,18.7,1664.0
2005.0,China,Fujian,TSEB,Cunninhamia laceolata,Subtropical,Evergreen,Dry,18.7,1664.0
2005.0,China,Fujian,TSEB,Schima superba; Lithocarpus glaber; Rhus chinensis,Subtropical,Evergreen,Dry,18.7,1664.0
2005.0,China,Fujian,Wanmulin Nature Reserve,Altingia gralilipes; Castanopsis carlesii; Schima superba; Cinnamomum chekiangense,Subtropical,Evergreen,Dry,18.7,1664.0
2005.0,China,Inner Mongolia,Duolun County-lower slope,Cleistogenes squarrosa; 3Leymus chinensis; Stipa krylovii; Stipa grandis,Temperate,Deciduous,Dry,2.1,385.0
2005.0,China,Inner Mongolia,Duolun County-lower slope,Cleistogenes squarrosa; 3Leymus chinensis; Stipa krylovii; Stipa grandis,Temperate,Deciduous,Dry,2.1,385.0
2005.0,China,Inner Mongolia,Duolun County-lower slope,Cleistogenes squarrosa; 3Leymus chinensis; Stipa krylovii; Stipa grandis,Temperate,Deciduous,Dry,2.1,385.0
2005.0,China,Inner Mongolia,Duolun County-upper slope,Cleistogenes squarrosa; 3Leymus chinensis; Stipa krylovii; Stipa grandis,Temperate,Deciduous,Dry,2.1,385.0
2005.0,China,Inner Mongolia,Duolun County-upper slope,Cleistogenes squarrosa; 3Leymus chinensis; Stipa krylovii; Stipa grandis,Temperate,Deciduous,Dry,2.1,385.0
2005.0,China,Inner Mongolia,Duolun County-upper slope,Cleistogenes squarrosa; 3Leymus chinensis; Stipa krylovii; Stipa grandis,Temperate,Deciduous,Dry,2.1,385.0
2005.0,Canada,Ontario,Turkey Lakes Watershed,Fraxinus nigra; Thuja occidentalis; Acer rubrum,Temperate,Deciduous,Wet,5.0,1200.0
2005.0,Canada,Ontario,Turkey Lakes Watershed,Acer saccharum,Temperate,Deciduous,Dry,5.0,1200.0
2005.0,Canada,Ontario,Turkey Lakes Watershed,Acer saccharum,Temperate,Deciduous,Dry,5.0,1200.0
2005.0,USA,Oklahoma,Kessler's Farm Field Laboratory,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0
2005.0,USA,Oklahoma,Kessler's Farm Field Laboratory,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0
2005.0,Canada,Alberta,Al-Pac plantation,Populus deltoides; Populus balsamifera,Boreal,Deciduous,Dry,2.1,504.0
2005.0,Canada,Alberta,Al-Pac plantation,Populus deltoides; Populus balsamifera,Boreal,Deciduous,Dry,2.1,504.0
2005.0,Canada,Alberta,Al-Pac plantation,Populus deltoides; Populus balsamifera,Boreal,Deciduous,Dry,2.1,504.0
2005.0,Canada,Alberta,Al-Pac plantation,Populus deltoides; Populus balsamifera,Boreal,Deciduous,Dry,2.1,504.0
2005.0,China,Fujian,TSEB,Citrus reticulata,Subtropical,Evergreen,Dry,18.7,1664.0
2005.0,China,Inner Mongolia,Duolun County-lower slope,Cleistogenes squarrosa; 3Leymus chinensis; Stipa krylovii; Stipa grandis,Temperate,Deciduous,Dry,2.1,385.0
2005.0,Japan,Hokkaido,Shizunai Experimental Livestock Farm,Phalaris arundinacea; Alopecurus pratensis,Temperate,Deciduous,Dry,7.9,1365.0
2005.0,Japan,Hokkaido,Shizunai Experimental Livestock Farm,Phalaris arundinacea; Alopecurus pratensis,Temperate,Deciduous,Dry,7.9,1365.0
2005.0,Canada,Alberta,Al-Pac pulp mill,Populus spp.,Temperate,Deciduous,Dry,2.1,504.0
2005.0,Turkey,Artvin,Seyitler,Bromus inermis; Agrostis tenuis; Phleum pratense; Poa pratensis; Festuca spp.,Temperate,Deciduous,Dry,12.0,700.0
2005.0,Turkey,Artvin,Seyitler,Malus domestica,Temperate,Deciduous,Dry,12.0,700.0
2005.0,Turkey,Artvin,Seyitler,Populus euroamericana,Temperate,Deciduous,Dry,12.0,700.0
2005.0,USA,Wisconsin,CR,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Wisconsin,RG,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Wisconsin,YA1,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Wisconsin,YA2,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Wisconsin,YA3,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Montana,Stringer Creek Watershed,Pinus contorta,Temperate,Evergreen,Dry,0.0,880.0
2005.0,USA,Wisconsin,YA4,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Wisconsin,IA2,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Wisconsin,IA3,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Wisconsin,IA4,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Wisconsin,MH1,Acer saccharum,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Wisconsin,MH2,Acer saccharum,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Wisconsin,MH3,Acer saccharum,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Wisconsin,MH4,Acer saccharum,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Michigan,OG,Acer saccharum,Temperate,Deciduous,Dry,3.9,896.0
2005.0,Japan,Hokkaido,Shizunai Experimental Livestock Farm,Phalaris arundinacea; Alopecurus pratensis,Temperate,Deciduous,Dry,7.9,1365.0
2005.0,USA,Wisconsin,IA1,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
2005.0,USA,Montana,Stringer Creek Watershed,Calamagrostis canadensis,Temperate,Deciduous,Wet,0.0,880.0
2005.0,USA,Wyoming,Yellowstone NP-Norris,Carex praegracilis,Temperate,Deciduous,Dry,1.0,1155.0
2005.0,USA,Wyoming,Yellowstone NP-Mammoth HS,Poa pratensis,Temperate,Deciduous,Dry,1.0,1155.0
2005.0,China,Yunnan,Ailao Mountains Nature Preserve,Lithocarpus chintungensis; Rhododendron leptothrium; Vaccinium ducluoxii; Lithocarpus xylocarpus; Castanopsis wattii; Schima noronhae; Hartia sinensis; Manglietia insignsis,Subtropical,Evergreen,Dry,11.3,1840.0
2005.0,China,Yunnan,Ailao Mountains Nature Preserve,Lithocarpus chintungensis; Rhododendron leptothrium; Vaccinium ducluoxii; Lithocarpus xylocarpus; Castanopsis wattii; Schima noronhae; Hartia sinensis; Manglietia insignsis,Subtropical,Evergreen,Dry,11.3,1840.0
2005.0,China,Yunnan,Ailao Mountains Nature Preserve,Lithocarpus chintungensis; Rhododendron leptothrium; Vaccinium ducluoxii; Lithocarpus xylocarpus; Castanopsis wattii; Schima noronhae; Hartia sinensis; Manglietia insignsis,Subtropical,Evergreen,Dry,11.3,1840.0
2005.0,China,Yunnan,Ailao Mountains Nature Preserve,Lithocarpus chintungensis; Rhododendron leptothrium; Vaccinium ducluoxii; Lithocarpus xylocarpus; Castanopsis wattii; Schima noronhae; Hartia sinensis; Manglietia insignsis,Subtropical,Evergreen,Dry,11.3,1840.0
2005.0,China,Yunnan,Ailao Mountains Nature Preserve,Lithocarpus chintungensis; Rhododendron leptothrium; Vaccinium ducluoxii; Lithocarpus xylocarpus; Castanopsis wattii; Schima noronhae; Hartia sinensis; Manglietia insignsis,Subtropical,Evergreen,Dry,11.3,1840.0
2005.0,China,Yunnan,Ailao Mountains Nature Preserve,Lithocarpus chintungensis; Rhododendron leptothrium; Vaccinium ducluoxii; Lithocarpus xylocarpus; Castanopsis wattii; Schima noronhae; Hartia sinensis; Manglietia insignsis,Subtropical,Evergreen,Dry,11.3,1840.0
2005.0,USA,Maine,Howland Forest,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
2005.0,USA,Maine,Howland Forest,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
2005.0,USA,Maine,Howland Forest,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
2005.0,China,Yunnan,Ailao Mountains Nature Preserve,Lithocarpus chintungensis; Rhododendron leptothrium; Vaccinium ducluoxii; Lithocarpus xylocarpus; Castanopsis wattii; Schima noronhae; Hartia sinensis; Manglietia insignsis,Subtropical,Evergreen,Dry,11.3,1840.0
2005.0,USA,Maine,Howland Forest,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
2005.0,USA,Montana,Tenderfoot Creek Experimental Forest-Stringer Creek,Pinus contorta,Temperate,Evergreen,Dry,0.0,880.0
2005.0,USA,Montana,Tenderfoot Creek Experimental Forest-Stringer Creek,Pinus contorta,Temperate,Evergreen,Wet,0.0,880.0
2005.0,USA,North Carolina,Coweeta basin,Tsuga canadensis; Nyssa sylvatica; Quercus alba; Liriodendron tulipifera; Acer rubrum; Betula lenta; Rhododendron maximum,Temperate,Mixed,Dry,13.0,1780.0
2005.0,USA,North Carolina,Coweeta basin,Tsuga canadensis; Nyssa sylvatica; Quercus alba; Liriodendron tulipifera; Acer rubrum; Betula lenta; Rhododendron maximum,Temperate,Mixed,Dry,13.0,1780.0
2005.0,China,Inner Mongolia,Hunshandak Sandland-C1,Ulmus pumila; Carex spp.; Leymus chinensis; Agropyron cristatum,Temperate,Deciduous,Dry,2.1,387.0
2005.0,China,Inner Mongolia,Hunshandak Sandland-C2,Ulmus pumila; Carex spp.; Leymus chinensis; Agropyron cristatum,Temperate,Deciduous,Dry,2.1,387.0
2005.0,China,Inner Mongolia,Hunshandak Sandland-O1,Ulmus pumila; Carex spp.; Leymus chinensis; Agropyron cristatum,Temperate,Deciduous,Dry,2.1,387.0
2005.0,China,Inner Mongolia,Hunshandak Sandland-O2,Ulmus pumila; Carex spp.; Leymus chinensis; Agropyron cristatum,Temperate,Deciduous,Dry,2.1,387.0
2005.0,Japan,Iwate,Appi Cooperative Research Site,Fagus crenata,Temperate,Deciduous,Dry,9.5,1273.0
2005.0,USA,Maine,Howland Forest,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
2005.0,Canada,Alberta,Al-Pac pulp mill,Hordeum vulgare,Temperate,Deciduous,Dry,2.1,504.0
2005.0,USA,Oklahoma,Kessler's Farm Field Laboratory,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0
2005.0,USA,California,Blodgett FRS,Pinus ponderosa,Mediterranean,Evergreen,Dry,11.9,1290.0
2005.0,USA,Wyoming,Yellowstone NP-Canyon,Phleum pratense,Temperate,Deciduous,Dry,1.0,1155.0
2005.0,USA,Wyoming,Yellowstone NP-Specimen Ridge,Festuca idahoensis,Temperate,Deciduous,Dry,1.0,1155.0
2005.0,USA,Wyoming,Yellowstone NP-Crystal Bench,Poa sandbergii,Temperate,Deciduous,Dry,1.0,1155.0
2005.0,USA,Wyoming,Yellowstone NP-Norris,Carex praegracilis,Temperate,Deciduous,Dry,1.0,1155.0
2005.0,USA,Wyoming,Yellowstone NP-Mammoth HS,Poa pratensis,Temperate,Deciduous,Dry,1.0,1155.0
2005.0,USA,Wyoming,Yellowstone NP-Canyon,Phleum pratense,Temperate,Deciduous,Dry,1.0,1155.0
2005.0,USA,Wyoming,Yellowstone NP-Specimen Ridge,Festuca idahoensis,Temperate,Deciduous,Dry,1.0,1155.0
2005.0,USA,Wyoming,Yellowstone NP-Crystal Bench,Poa sandbergii,Temperate,Deciduous,Dry,1.0,1155.0
2005.0,Canada,British Columbia,Campbell River,Pseudotsuga mensiesii,Temperate,Evergreen,Dry,8.6,1450.0
2005.0,USA,Oklahoma,Kessler's Farm Field Laboratory,Schizachyrium scoparium; Sorghastrum nutans; Eragrostis curvula; Ambrosia psilostachya; Xanthocephalum texanum,Temperate,Deciduous,Dry,16.3,914.0
2005.0,United Kingdom,England,York,Pinus contorta,Temperate,Evergreen,Dry,9.2,639.0
2005.0,United Kingdom,England,York,Pinus contorta,Temperate,Evergreen,Dry,9.2,639.0
